pair_id,n,Speaking,new_feat,new_sounds,AaA,LoR,Edu.day,Enroll,prop_female,C,L1_code,L2_code,featural_dist,script_dist,geographic_dist,genetic_dist,syntactic_dist,morphological_dist,phonological_dist,inventory_dist,z_featural_dist,z_script_dist,z_geographic_dist,z_genetic_dist,z_syntactic_dist,z_morphological_dist,z_phonological_dist,z_inventory_dist
slov1269__czec1258,14,534.857142857143,,,25.9285714285714,3.42857142857143,3.28571428571429,91.7142857142857,0.857142857142857,Czechslowakia,slov1269,czec1258,0.719,0,0.0126,0.2677,0.7527,0.6792,0.6082,0.6839,2.10857587703225,-1.50392159378278,-0.954912705347289,-3.18226558874622,1.97649523265889,0.250855393679907,3.0599743317063,2.63087286373748
slov1269__hung1274,9,525.666666666667,,,25,3.11111111111111,3,91.3333333333333,0.888888888888889,Czechslowakia,slov1269,hung1274,0.6999,0,0.008,1,0.7251,0.7024,0.5859,0.6522,1.86506729408399,-1.50392159378278,-0.998326000933538,0.83098441244373,1.67594526127346,0.473209901574099,2.81532026432347,2.19971536137164
slov1269__stan1290,6,536.833333333333,,,25,1.16666666666667,3.16666666666667,91.3333333333333,1,Czechslowakia,slov1269,stan1290,0.6999,0,0.0511,0.9176,0.7489,0.7024,0.5212,0.6096,1.86506729408399,-1.50392159378278,-0.591562296636283,0.379404731851006,1.93511516413481,0.473209901574099,2.10549433788093,1.62030496387054
slov1269__roma1326,1,522,,,24,3,3,90,1,Czechslowakia,slov1269,roma1326,0.7221,0,0.0288,0.9139,0.7489,0.7084,0.5859,0.6885,2.14809821248458,-1.50392159378278,-0.80202240350006,0.35912748891177,1.93511516413481,0.530715377753631,2.81532026432347,2.69343830572117
slov1269__dutc1256,2,550.5,,,22,2,2,90,1,Czechslowakia,slov1269,dutc1256,0.6969,0,0.0433,0.9047,0.7323,0.7334,0.5212,0.6137,1.82681987267851,-1.50392159378278,-0.665176145673837,0.308708398360154,1.75434960163487,0.770321528501683,2.10549433788093,1.67606981433426
slov1269__poli1260,1,552,,,33,9,4,90,1,Czechslowakia,slov1269,poli1260,0.6769,0,0.0151,0.4097,0.7028,0.6253,0.5859,0.6655,1.5718370633086,-1.50392159378278,-0.931318522963457,-2.4040578867539,1.4331095959874,-0.265735467332892,2.81532026432347,2.38061109580273
slov1269__port1283,1,320,,,16,7,4,17,0,Angola,slov1269,port1283,0.694,0,0.079,0.9139,0.7216,0.6965,0.5859,0.6391,1.78984736531987,-1.50392159378278,-0.328251221232723,0.35912748891177,1.63783204026443,0.416662849997559,2.81532026432347,2.02153986354853
slov1269__stan1289,1,560,,,21,2,3,90,1,Czechslowakia,slov1269,stan1289,0.6969,0,0.058,0.9097,0.7164,0.7145,0.5859,0.6522,1.82681987267851,-1.50392159378278,-0.526442353256908,0.336110078007771,1.58120668333674,0.589179278536156,2.81532026432347,2.19971536137164
slov1269__serb1264,1,463,,,42,3,4,85,1,Yugoslavia,slov1269,serb1264,0.7169,0,0.0218,0.6614,0.7377,0.7084,0.6082,0.6885,2.08180268204841,-1.50392159378278,-0.868086114174789,-1.02465733329288,1.81315285690594,0.530715377753631,3.0599743317063,2.69343830572117
slov1268__stan1293,47,549.723404255319,17,18,26.468085106383,3.19148936170213,3.48936170212766,88.5106382978723,0.872340425531915,Yugoslavia,slov1268,stan1293,0.5672,0.1864,0.0559,0.9047,0.6046,0.6722,0.2677,0.4546,0.173256353914682,-0.30807189288601,-0.546261466459327,0.308708398360154,0.363761509391393,0.183765671470453,-0.675662885506775,-0.487878407318919
slov1268__stan1295,5,565.4,17,18,22.2,4.4,3.2,89.2,1,Yugoslavia,slov1268,stan1295,0.4902,0,0.0131,0.8831,0.4999,0.5932,0.359,0.4255,-0.808427462159447,-1.50392159378278,-0.950193868870522,0.19033314228245,-0.776368273364226,-0.57338976489339,0.32599255628927,-0.88367283378094
slov1268__dutc1256,1,565,17,18,37,13,4,85,1,Yugoslavia,slov1268,dutc1256,0.5081,0,0.0394,0.9047,0.5171,0.5952,0.359,0.4622,-0.580217847773384,-1.50392159378278,-0.701983070192615,0.308708398360154,-0.589069015834172,-0.554221272833546,0.32599255628927,-0.384509416215436
slov1268__stan1288,1,527,17,18,23,1,4,85,1,Yugoslavia,slov1268,stan1288,0.5145,0,0.059,0.9176,0.4683,0.6924,0.2871,0.5118,-0.498623348775015,-1.50392159378278,-0.517004680303375,0.379404731851006,-1.12047621161712,0.377367441274878,-0.46282481791813,0.290109262565189
slov1268__ital1282,1,500,17,18,19,2,3,85,1,Yugoslavia,slov1268,ital1282,0.4554,0,0.0163,0.9047,0.4413,0.593,0,0.4312,-1.25209755046308,-1.50392159378278,-0.919993315419218,0.308708398360154,-1.41449248797243,-0.575306614099374,-3.61260879754184,-0.806146090453327
soma1255__stan1293,272,481.463235294118,21,20,25.7205882352941,5.30147058823529,2.86397058823529,9.34191176470588,0.180147058823529,Somalia,soma1255,stan1293,0.5981,0.1864,0.2629,1,0.6641,0.641,0.439,0.4645,0.567204794391182,-0.30807189288601,1.40733683492192,0.83098441244373,1.01168626654478,-0.115262804663115,1.20367530923214,-0.353226695223593
soma1255__stan1290,31,489.967741935484,21,20,21.0322580645161,4.35483870967742,2.54838709677419,9.09677419354839,0.193548387096774,Somalia,soma1255,stan1290,0.5502,0,0.2457,1,0.58,0.6046,0.4246,0.5088,-0.0434790340497366,-1.50392159378278,1.24500886012116,0.83098441244373,0.0958800131565481,-0.464129360152278,1.04569241370242,0.249305713445393
soma1255__ital1282,27,471.185185185185,21,20,33.4444444444444,5.33333333333333,3.25925925925926,8,0.407407407407407,Somalia,soma1255,ital1282,0.5699,0,0.2101,1,0.5587,0.6667,0.359,0.5625,0.207679033179618,-1.50392159378278,0.909027702975402,0.83098441244373,-0.136066160412646,0.131052318305881,0.32599255628927,0.979689242689739
soma1255__stan1295,2,494,21,20,24,3.5,2.5,8,0.5,Somalia,soma1255,stan1295,0.5081,0,0.2266,1,0.554,0.43,0.4246,0.4906,-0.580217847773384,-1.50392159378278,1.06474930670869,0.83098441244373,-0.187246771481905,-2.13753871697667,1.04569241370242,0.00176418211863105
soma1255__russ1263,2,519,21,20,28.5,2.5,4,8,0.5,Somalia,soma1255,russ1263,0.5519,0.3498,0.2344,1,0.5317,0.5362,0.4034,0.614,-0.0218054952532958,0.740221246204827,1.13836315574624,0.83098441244373,-0.430082436767964,-1.11969178859895,0.81310648417256,1.68015016924624
soma1255__dutc1256,2,491.5,21,20,29.5,5,2,8,0,Somalia,soma1255,dutc1256,0.5354,0,0.2494,1,0.578,0.4835,0.4246,0.5193,-0.232166312983466,-1.50392159378278,1.27992825004923,0.83098441244373,0.0741010297228208,-1.62478155437584,1.04569241370242,0.392118135364678
soma1255__norw1258,1,517,21,20,30,2,3,8,1,Somalia,soma1255,norw1258,0.4917,0.1864,0.2635,1,0.5021,0.4531,0.4685,0.4934,-0.789303751456705,-0.30807189288601,1.41299943869404,0.83098441244373,-0.752411391587126,-1.91614263368547,1.52732082437982,0.0398474946304409
stan1288__stan1293,1975,516.118987341772,18,23,27.4663291139241,3.34177215189873,3.33721518987342,92.4005063291139,0.798987341772152,Spain,stan1288,stan1293,0.556,0.1864,0.0575,0.9386,0.5536,0.6548,0.2677,0.5481,0.0304659806675358,-0.30807189288601,-0.531161189733674,0.494491786370996,-0.191602568168651,0.0169997905498095,-0.675662885506775,0.78383220691472
stan1288__stan1290,136,517.595588235294,18,23,29.4852941176471,5.04411764705882,3.05882352941176,102.558823529412,0.794117647058824,Spain,stan1288,stan1290,0.5019,0,0.0362,0.4601,0.4423,0.5221,0.4498,0.5804,-0.659262518678054,-1.50392159378278,-0.732183623643919,-2.12784895590593,-1.40360299625557,-1.25482965762085,1.32216248087942,1.22315041910452
stan1288__ital1282,57,501.631578947368,18,23,27.8245614035088,4.12280701754386,3.17543859649123,92.6666666666667,0.614035087719298,Spain,stan1288,ital1282,0.4519,0,0.0485,0.5295,0.4257,0.498,0.2871,0.5037,-1.29671954210281,-1.50392159378278,-0.616100246315468,-1.74751364239701,-1.5843685587555,-1.48580998694197,-0.46282481791813,0.179939679941741
stan1288__hebr1245,4,507,18,23,28.5,3,3,66.75,1,Morocco,stan1288,hebr1245,0.4914,0.5829,0.1372,1,0.4207,0.4737,0.4097,0.6441,-0.793128493597254,2.23567492259451,0.221021344662875,0.83098441244373,-1.63881601733982,-1.71870716546908,0.882224000966811,2.08954577874819
stan1288__stan1289,36,516.138888888889,18,23,24.9722222222222,4.11111111111111,3.16666666666667,116.666666666667,0.777777777777778,Spain,stan1288,stan1289,0.4587,0,0.017,0.2677,0.4349,0.5698,0.3433,0.4565,-1.21002538691705,-1.50392159378278,-0.913386944351745,-3.18226558874622,-1.48418523496036,-0.797661121993566,0.153747316024232,-0.462036159543048
stan1288__stan1295,54,518.518518518519,18,23,27.7222222222222,3.48148148148148,3.2962962962963,95.9814814814815,0.814814814814815,Spain,stan1288,stan1295,0.4961,0,0.0579,0.9248,0.3939,0.4905,0.4498,0.6393,-0.733207533395326,-1.50392159378278,-0.527386120552261,0.418863150543574,-1.93065439535177,-1.55769183216638,1.32216248087942,2.02426010015651
stan1288__port1283,21,507.52380952381,18,23,29,2.61904761904762,3.19047619047619,89.3333333333333,0.666666666666667,Argentina,stan1288,port1283,0.4263,0,0.0129,0.1864,0.3782,0.498,0.3433,0.4797,-1.62309753809629,-1.50392159378278,-0.952081403461229,-3.62781689981647,-2.10161941530653,-1.48580998694197,0.153747316024232,-0.146488713016627
stan1288__alba1267,1,535,18,23,19,0,3,91,0,Chile,stan1288,alba1267,0.3679,0.2566,0.0737,0.8136,0.3271,0.366,0.319,0.4316,-2.36764734145641,0.142296395756443,-0.378270887886446,-0.190550204819423,-2.65807244203826,-2.75093046289168,-0.112848820182163,-0.800705617237355
stan1288__stan1288,17,497.176470588235,18,23,25.9411764705882,4.82352941176471,3.29411764705882,92.1764705882353,0.823529411764706,Spain,stan1288,stan1288,0,0,0,0,0,0,0,0,-7.05805611981579,-1.50392159378278,-1.0738273845618,-4.64935151707962,-6.22002518262434,-6.25876450984315,-3.61260879754184,-6.67097621727199
stan1288__swed1254,3,524.333333333333,18,23,25,1.66666666666667,3.66666666666667,103.333333333333,1,Chile,stan1288,swed1254,0.5283,0.1864,0.1022,0.9248,0.4628,0.5727,0.4208,0.6215,-0.322685210309782,-0.30807189288601,-0.109297208710767,0.418863150543574,-1.18036841605987,-0.769866808506792,1.00400248293763,1.78215904204573
stan1288__russ1263,14,505.285714285714,18,23,30.5714285714286,4.42857142857143,3.85714285714286,80.0714285714286,0.857142857142857,Nicaragua,stan1288,russ1263,0.504,0.3498,0.2163,0.9078,0.4938,0.5345,0.3433,0.5273,-0.632489323694214,0.740221246204827,0.967541275287304,0.325697439741677,-0.842794172837093,-1.13598500684981,0.153747316024232,0.500927599684134
stan1288__nucl1643,2,536,18,23,29.5,2,4,85,1,Peru,stan1288,nucl1643,0.6482,0.3455,0.3786,1,0.6976,0.628,0.5903,0.5823,1.20593673186279,0.712634584649805,2.49927559564565,0.83098441244373,1.37648423905971,-0.239858003052102,2.86359281573533,1.24899266688039
stan1288__slov1269,1,504,18,23,32,2,4,90,1,Czechslowakia,stan1288,slov1269,0.7284,0,0.0742,0.9176,0.7527,0.727,0.6082,0.6885,2.22841779743611,-1.50392159378278,-0.37355205140968,0.379404731851006,1.97649523265889,0.708982353910181,3.0599743317063,2.69343830572117
stan1288__dutc1256,5,539.6,18,23,17.6,9,2.8,80,0.8,Colombia,stan1288,dutc1256,0.5249,0,0.0563,0.9386,0.5101,0.5353,0.4498,0.557,-0.366032287902665,-1.50392159378278,-0.542486397277913,0.494491786370996,-0.665295457852217,-1.12831761002588,1.32216248087942,0.904882735970114
stan1288__bulg1262,1,467,18,23,35,4,4,85,1,Peru,stan1288,bulg1262,0.4485,0,0.0891,0.9248,0.3895,0.3413,0.2871,0.5933,-1.3400666196957,-1.50392159378278,-0.232930724402044,0.418863150543574,-1.97856815890597,-2.98766133983076,-0.46282481791813,1.39860568031964
stan1288__nucl1302,1,515,18,23,37,2,4,86,0,Argentina,stan1288,nucl1302,0.577,0.2804,0.159,1,0.5499,0.6335,0.5049,0.6035,0.298197930505933,0.294985359712146,0.426762615049886,0.83098441244373,-0.231893687521045,-0.187144649887531,1.92666647696882,1.53733774732695
stan1288__mand1415,2,515,18,23,29,4,3.5,85,1,Bolivia,stan1288,mand1415,0.6292,0.658,0.3363,1,0.5966,0.8992,0.5049,0.5941,0.963703062961382,2.71747917440431,2.10006202971122,0.83098441244373,0.276645575656484,2.35938952026276,1.92666647696882,1.40948662675159
stan1288__czec1258,3,506,18,23,36,1.66666666666667,3,82,1,Colombia,stan1288,czec1258,0.5,0,0.0675,0.9248,0.4877,0.5291,0.2871,0.5431,-0.683485885568195,-1.50392159378278,-0.436784460198348,0.418863150543574,-0.909220072309961,-1.18773993541139,-0.46282481791813,0.71582629171506
stan1288__mode1248,1,481,18,23,20,5,3,86,1,Argentina,stan1288,mode1248,0.4211,0.2736,0.0887,0.9176,0.3901,0.5291,0.195,0.4388,-1.68939306853247,0.251359941439088,-0.236705793583457,0.379404731851006,-1.97203446387585,-1.18773993541139,-1.4732570872436,-0.702777099349844
stan1288__roma1327,1,465,18,23,27,2,4,82,0,Colombia,stan1288,roma1327,0.4081,0,0.0875,0.5804,0.344,0.4285,0.2871,0.5114,-1.8551318946229,-1.50392159378278,-0.248031001127696,-1.46856454358427,-2.47404003202326,-2.15191508602155,-0.46282481791813,0.284668789349216
swah1253__stan1290,32,484.53125,15,20,27.40625,3.84375,3.1875,30,0.34375,"Congo,DemocraticRepublicofthe",swah1253,stan1290,0.5897,0.5335,0.2752,1,0.6397,0.6326,0.5765,0.4955,0.460112014455823,1.91874908984612,1.52342021225038,0.83098441244373,0.745982668653306,-0.19577047131446,2.71219254085269,0.0684099790142979
swah1253__stan1293,38,505.263157894737,15,20,26.7105263157895,3.13157894736842,2.94736842105263,31.6052631578947,0.631578947368421,Kenya,swah1253,stan1293,0.6574,0.5574,0.294,1,0.7195,0.8056,0.3729,0.484,1.32322882417295,2.07207960407054,1.70084846377679,0.83098441244373,1.61496410765902,1.46230409186205,0.478489934613093,-0.0880036259449198
swah1253__dutc1256,1,486,15,20,17,9,2,8,0,Somalia,swah1253,dutc1256,0.6037,0.5335,0.2827,1,0.653,0.7077,0.5114,0.4894,0.638599981014755,1.91874908984612,1.59420275940187,0.83098441244373,0.890812908487592,0.524006405532686,1.99797820064543,-0.014557237529287
swah1253__stan1295,1,566,15,20,36,3,4,11,0,Tanzania,swah1253,stan1295,0.6163,0.5335,0.2623,1,0.656,0.7145,0.5114,0.5298,0.799239150917794,1.91874908984612,1.4016742311498,0.83098441244373,0.923481383638182,0.589179278536156,1.99797820064543,0.534930557283965
swah1253__swah1253,1,505,15,20,29,2,4,48,1,Kenya,swah1253,swah1253,0,0,0,0,0,0,0,0,-7.05805611981579,-1.50392159378278,-1.0738273845618,-4.64935151707962,-6.22002518262434,-6.25876450984315,-3.61260879754184,-6.67097621727199
swed1254__stan1293,283,552.395759717315,8,22,26.7632508833922,2.99293286219081,3.20494699646643,102.791519434629,0.848056537102474,Sweden,swed1254,stan1293,0.5511,0,0.0557,0.7323,0.5136,0.7896,0.3141,0.5242,-0.0320048076280908,-1.50392159378278,-0.548149001050033,-0.636101515889671,-0.627182236843195,1.3089561553833,-0.166606888799914,0.458763932260345
swed1254__finn1318,18,549.388888888889,8,22,24.2222222222222,2.16666666666667,3.16666666666667,110.111111111111,0.833333333333333,Finland,swed1254,finn1318,0.5035,0.1864,0.0286,1,0.5463,0.6383,0,0.4418,-0.638863893928463,-0.30807189288601,-0.803909938090767,0.83098441244373,-0.271095857701755,-0.141140268943905,-3.61260879754184,-0.661973550230048
swed1254__poli1260,1,531,8,22,21,2,3,103,1,Sweden,swed1254,poli1260,0.5494,0.1864,0.0366,0.8831,0.5374,0.6388,0.2566,0.5444,-0.0536783464245331,-0.30807189288601,-0.728408554462506,0.19033314228245,-0.368012333981841,-0.136348145928944,-0.797441367477598,0.733507829666971
swed1254__stan1290,1,558,8,22,33,1,3,103,1,Sweden,swed1254,stan1290,0.4644,0.1864,0.0676,0.9248,0.4463,0.5006,0.3931,0.4845,-1.13735528624662,-0.30807189288601,-0.435840692902995,0.418863150543574,-1.36004502938811,-1.46089094726417,0.700104829731166,-0.0812030344249539
swed1254__stan1288,2,541,8,22,30.5,2,3.5,110.5,0.5,Spain,swed1254,stan1288,0.5283,0.1864,0.1022,0.9248,0.4628,0.5727,0.4208,0.6215,-0.322685210309782,-0.30807189288601,-0.109297208710767,0.418863150543574,-1.18036841605987,-0.769866808506792,1.00400248293763,1.78215904204573
swed1254__stan1295,4,562.75,8,22,32,1.25,2.75,103,0.5,Sweden,swed1254,stan1295,0.4244,0.1864,0.0527,0.6667,0.3857,0.6069,0.3021,0.426,-1.64732090498643,-0.30807189288601,-0.576462019910631,-0.995611552866403,-2.01994822743005,-0.442085594283457,-0.298259301741343,-0.876872242260974
taga1270__stan1293,341,499.935483870968,24,22,27.7038123167155,4.80645161290323,3.04398826979472,83.0029325513197,0.909090909090909,Philippines,taga1270,stan1293,0.6208,0.4404,0.3864,1,0.6668,0.8116,0.3277,0.461,0.856610283026023,1.32146578966645,2.5728894446832,0.83098441244373,1.04108789418031,1.51980956804159,-0.0174008207996264,-0.400830835863354
taga1270__dutc1256,1,468,24,22,29,15,1,83,1,Philippines,taga1270,dutc1256,0.6003,0.405,0.3785,1,0.6126,0.805,0.4034,0.5255,0.595252903421871,1.09435699453906,2.49833182835029,0.83098441244373,0.450877443126302,1.4565535442441,0.81310648417256,0.476445470212256
taga1270__nucl1301,1,480,24,22,39,3,4,83,1,Philippines,taga1270,nucl1301,0.5671,0.405,0.332,1,0.6419,0.6336,0.39,0.4247,0.171981439867832,1.09435699453906,2.05948003601103,0.83098441244373,0.769939550430406,-0.186186225284538,0.66609462305463,-0.894553780212885
cent2194__stan1295,3,487.666666666667,20,26,26.6666666666667,1.66666666666667,2.66666666666667,49,0.333333333333333,Morocco,cent2194,stan1295,0.5259,0.405,0.0883,1,0.563,0.4278,0.3931,0.5422,-0.353283147434169,1.09435699453906,-0.24048086276487,0.83098441244373,-0.0892413460301333,-2.1586240582425,0.700104829731166,0.703585226979121
cent2194__stan1290,214,495.920560747664,20,26,26.588785046729,4,3.26635514018692,53.7102803738318,0.214953271028037,Morocco,cent2194,stan1290,0.5698,0.405,0.0712,1,0.5929,0.6418,0.3931,0.5392,0.206404119132768,1.09435699453906,-0.401865070270277,0.83098441244373,0.236354456304089,-0.107595407839177,0.700104829731166,0.662781677859325
cent2194__stan1288,11,497.363636363636,20,26,24.8181818181818,5.18181818181818,3.45454545454545,51.5454545454546,0.0909090909090909,Morocco,cent2194,stan1288,0.4853,0.405,0.0356,1,0.4646,0.4546,0.4208,0.5505,-0.870898250455074,1.09435699453906,-0.737846227416038,0.83098441244373,-1.16076733096951,-1.90176626464059,1.00400248293763,0.816475046210556
cent2194__stan1293,29,508.379310344828,20,26,22.2758620689655,6.62068965517241,3.20689655172414,54.3103448275862,0.103448275862069,Morocco,cent2194,stan1293,0.6331,0.4404,0.0921,1,0.6608,0.7012,0.409,0.5804,1.01342471078851,1.32146578966645,-0.204617705541446,0.83098441244373,0.975750943879128,0.461708806338193,0.874544276878561,1.22315041910452
cent2194__dutc1256,3,498.333333333333,20,26,21,13.6666666666667,2,72,0.333333333333333,Morocco,cent2194,dutc1256,0.5851,0.405,0.0908,1,0.6529,0.5975,0.3931,0.5145,0.401465968300744,1.09435699453906,-0.216886680381038,0.83098441244373,0.889723959315905,-0.532177506964724,0.700104829731166,0.326832456773005
cent2194__dani1285,3,511.666666666667,20,26,24.6666666666667,6,3.33333333333333,74,0.333333333333333,Morocco,cent2194,dani1285,0.5773,0.4404,0.1069,1,0.6026,0.6836,0.409,0.5122,0.302022672646483,1.32146578966645,-0.0649401458291633,0.83098441244373,0.341982525957666,0.293026076211564,0.874544276878561,0.295549735781162
cent2194__cent2194,2,525,20,26,9.5,12,3,101.5,1,Netherlands,cent2194,cent2194,0,0,0,0,0,0,0,0,-7.05805611981579,-1.50392159378278,-1.0738273845618,-4.64935151707962,-6.22002518262434,-6.25876450984315,-3.61260879754184,-6.67097621727199
tami1289__stan1293,25,519.44,21,24,30.68,5.12,3.32,56.52,0.8,India,tami1289,stan1293,0.6448,0.6215,0.3158,1,0.7386,0.6854,0.2677,0.5014,1.16258965426991,2.48331332632099,1.9065897341638,0.83098441244373,1.82295339945112,0.310277719065424,-0.675662885506775,0.148656958949896
tami1289__stan1290,2,477,21,24,28,5,3.5,49,0,Morocco,tami1289,stan1290,0.6457,0.6022,0.3083,1,0.7456,0.5884,0.4498,0.5776,1.17406388069155,2.35949412445775,1.8358071870123,0.83098441244373,1.89917984146916,-0.619394145837015,1.32216248087942,1.18506710659271
thai1261__stan1293,230,488.508695652174,20,18,26.7608695652174,3.50434782608696,3.3,70.4826086956522,0.882608695652174,Thailand,thai1261,stan1293,0.5967,0.6502,0.3501,1,0.6522,0.7977,0.427,0.4147,0.549355997735289,2.66743825344404,2.23030191646997,0.83098441244373,0.8821013151141,1.38658854822567,1.07202289629071,-1.0305656106122
thai1261__stan1295,2,482.5,20,18,30.5,5.5,4,70,1,Thailand,thai1261,stan1295,0.5563,0.6327,0.3253,1,0.5875,0.7342,0.4835,0.4666,0.0342907228080839,2.55516695641779,1.99624762722236,0.83098441244373,0.177551201033026,0.77798892532562,1.6918863405566,-0.324664210839736
thai1261__stan1290,3,529.666666666667,20,18,24,2,3.66666666666667,70,1,Thailand,thai1261,stan1290,0.5876,0.6327,0.3488,1,0.6049,0.8245,0.554,0.4674,0.433338819471983,2.55516695641779,2.21803294163038,0.83098441244373,0.367028356906452,1.64344634182758,2.46534426658751,-0.31378326440779
thai1261__ital1282,1,304,20,18,19,1,3,70,1,Thailand,thai1261,ital1282,0.5888,0.6327,0.3277,1,0.5844,0.8278,0.4477,0.4905,0.448637788034177,2.55516695641779,2.01889804231084,0.83098441244373,0.143793776710749,1.67507435372632,1.29912330861467,0.000404063814637998
thai1261__stan1306,1,504,20,18,26,2,3,69,1,Malaysia,thai1261,stan1306,0.5156,0.658,0.0509,1,0.4876,0.656,0.39,0.5199,-0.484599294259671,2.71747917440431,-0.59344983122699,0.83098441244373,-0.910309021481648,0.0285008857857158,0.66609462305463,0.400278845188638
thai1261__dutc1256,1,472,20,18,13,13,1,70,0,Thailand,thai1261,dutc1256,0.5865,0.6327,0.3392,1,0.6312,0.754,0.4835,0.4799,0.419314764956638,2.55516695641779,2.12743128127646,0.83098441244373,0.653421989059965,0.967756996718077,1.6918863405566,-0.143768476408641
thai1261__mand1415,1,468,20,18,25,2,3,67,1,Taiwan,thai1261,mand1415,0.5756,0.658,0.1314,1,0.5701,0.641,0.4576,0.5984,0.280349133850041,2.71747917440431,0.166282841532386,0.83098441244373,-0.0119259548404006,-0.115262804663115,1.40773654929135,1.4679717138233
tigr1271__stan1293,47,492.191489361702,17,25,24.7234042553192,7.02127659574468,2.8936170212766,30.9148936170213,0.340425531914894,Eritrea,tigr1271,stan1293,0.6229,0.5933,0.2148,1,0.6798,0.6764,0.409,0.5229,0.883383478009863,2.30239615054154,0.953384765857005,0.83098441244373,1.18265128649954,0.224019504796125,0.874544276878561,0.441082394308434
tigr1271__ital1282,2,512.5,17,25,24,17,3,30,0.5,Eritrea,tigr1271,ital1282,0.5409,0.572,0.1593,1,0.5862,0.5848,0.319,0.4608,-0.162046040406741,2.16574594330387,0.429593916935946,0.83098441244373,0.163394861801103,-0.653897431544735,-0.112848820182163,-0.403551072471341
tigr1271__stan1295,1,558,17,25,29,2,4,30,1,Eritrea,tigr1271,stan1295,0.5061,0.572,0.1766,1,0.5399,0.4726,0.3931,0.4997,-0.605716128710374,2.16574594330387,0.59286565903206,0.83098441244373,-0.340788604689681,-1.72924983610199,0.700104829731166,0.125534947782012
tigr1271__stan1290,1,481,17,25,55,8,4,25,1,Ethiopia,tigr1271,stan1290,0.5404,0.572,0.1967,1,0.5975,0.5392,0.3931,0.5,-0.16842061064099,2.16574594330387,0.782562885398065,0.83098441244373,0.286446118201662,-1.09093905050918,0.700104829731166,0.129615302693992
nucl1301__stan1295,199,521.718592964824,8,20,23.8994974874372,4.95979899497487,2.84422110552764,87.070351758794,0.542713567839196,Turkey,nucl1301,stan1295,0.5154,0,0.0773,1,0.6127,0.4596,0.3064,0.418,-0.48714912235337,-1.50392159378278,-0.344295265253729,0.83098441244373,0.451966392297988,-1.85384503449098,-0.251083853770664,-0.985681706580429
nucl1301__dutc1256,24,494.416666666667,8,20,24.0833333333333,6.625,2.70833333333333,84.0833333333333,0.583333333333333,Turkey,nucl1301,dutc1256,0.5674,0,0.1027,1,0.6618,0.5779,0.3064,0.4527,0.17580618200838,-1.50392159378278,-0.104578372234,0.83098441244373,0.986640435595991,-0.720028729151197,-0.251083853770664,-0.51372065509479
nucl1301__stan1293,999,509.441441441441,8,20,24.0730730730731,3.7957957957958,3.14014014014014,84.1341341341341,0.444444444444444,Turkey,nucl1301,stan1293,0.6476,0.1864,0.1194,1,0.7119,0.7323,0.3277,0.5183,1.19828724758169,-0.30807189288601,0.0530307660899944,0.83098441244373,1.53220397061086,0.759778857868768,-0.0174008207996264,0.378516952324746
nucl1301__nucl1301,25,498.48,8,20,23.4,8.6,2.68,83.28,0.48,Turkey,nucl1301,nucl1301,0,0,0,0,0,0,0,0,-7.05805611981579,-1.50392159378278,-1.0738273845618,-4.64935151707962,-6.22002518262434,-6.25876450984315,-3.61260879754184,-6.67097621727199
nucl1301__nucl1235,2,525,8,20,25.5,1.5,3.5,79,1,Turkey,nucl1301,nucl1235,0.4979,0.195,0.0426,1,0.5232,0.4407,0.4034,0.4963,-0.710259080552035,-0.252898569775966,-0.67178251674131,0.83098441244373,-0.522643116361304,-2.0349872844565,0.81310648417256,0.0792909254462438
nucl1301__stan1290,39,494.512820512821,8,20,23.8461538461538,6.25641025641026,2.92307692307692,86.6666666666667,0.641025641025641,Turkey,nucl1301,stan1290,0.5677,0,0.1063,1,0.6588,0.5354,0.3064,0.4955,0.179630924148929,-1.50392159378278,-0.0706027496012828,0.83098441244373,0.9539719604454,-1.12735918542288,-0.251083853770664,0.0684099790142979
nucl1301__russ1263,5,495.2,8,20,27.2,2.6,2.8,88.8,0.2,Azerbaijan,nucl1301,russ1263,0.5746,0.3498,0.1346,1,0.6398,0.5519,0.2736,0.5124,0.267599993381546,0.740221246204827,0.19648339498369,0.83098441244373,0.747071617824992,-0.969219125929171,-0.610933782477239,0.298269972389148
nucl1301__kurd1259,35,500.028571428571,8,20,22.2857142857143,5.94285714285714,2.74285714285714,79,0.428571428571429,Turkey,nucl1301,kurd1259,0.535,0.3776,0.0502,1,0.5952,0.4632,0.4034,0.5051,-0.237265969170863,0.918572220909388,-0.600056202294462,0.83098441244373,0.261400287252875,-1.81934174878326,0.81310648417256,0.198981336197645
nucl1301__bulg1262,4,504.75,8,20,23.5,3,3,90,0.75,Bulgaria,nucl1301,bulg1262,0.5369,0,0.0312,1,0.6082,0.5062,0.195,0.4912,-0.213042602280722,-1.50392159378278,-0.779371988411582,0.83098441244373,0.402963679572102,-1.40721916949661,-1.4732570872436,0.00992489194259083
nucl1301__dani1285,3,515.666666666667,8,20,20,2.66666666666667,3,109,1,Denmark,nucl1301,dani1285,0.5813,0.1864,0.0983,1,0.6466,0.6861,0.3277,0.4433,0.353019234520464,-0.30807189288601,-0.146104133229544,0.83098441244373,0.821120161499664,0.31698669128637,-0.0174008207996264,-0.64157177567015
