"L1","C","L1L2","L2","AaA","LoR","Edu.day","Sex","Family","ISO639.3","Enroll","Speaking","morph","lex","new_feat","new_sounds"
"Russian","USSR","RussianEnglish","English",27,2,3,"Female","Indo-European","rus ",90,530,0.0468,0.396083,12,22
"Russian","USSR","RussianMonolingual","Monolingual",33,1,4,"Female","Indo-European","rus ",90,535,0.0468,0.396083,12,22
"Russian","USSR","RussianEnglish","English",20,2,3,"Female","Indo-European","rus ",90,504,0.0468,0.396083,12,22
"Russian","USSR","RussianEnglish","English",33,3,3,"Female","Indo-European","rus ",90,580,0.0468,0.396083,12,22
"Russian","USSR","RussianEnglish","English",21,4,3,"Female","Indo-European","rus ",90,555,0.0468,0.396083,12,22
"Russian","USSR","RussianMonolingual","Monolingual",38,3,4,"Female","Indo-European","rus ",90,521,0.0468,0.396083,12,22
"Russian","Russia","RussianUkranian","Ukranian",36,2,4,"Female","Indo-European","rus ",84,522,0.0468,0.396083,12,22
"Russian","USSR","RussianEnglish","English",18,1,2,"Male","Indo-European","rus ",90,573,0.0468,0.396083,12,22
"Russian","USSR","RussianGerman","German",28,2,3,"Female","Indo-European","rus ",90,483,0.0468,0.396083,12,22
"Russian","Russia","RussianEnglish","English",22,9,3,"Female","Indo-European","rus ",84,569,0.0468,0.396083,12,22
"Russian","USSR","RussianEnglish","English",28,1,4,"Female","Indo-European","rus ",90,550,0.0468,0.396083,12,22
"Russian","Russia","RussianEnglish","English",32,11,4,"Male","Indo-European","rus ",84,523,0.0468,0.396083,12,22
"Russian","USSR","RussianEnglish","English",27,5,3,"Female","Indo-European","rus ",90,511,0.0468,0.396083,12,22
"Russian","China","RussianEnglish","English",44,2,3,"Female","Indo-European","rus ",67,514,0.0468,0.396083,12,22
"Russian","USSR","RussianMonolingual","Monolingual",17,3,2,"Female","Indo-European","rus ",90,509,0.0468,0.396083,12,22
"Russian","USSR","RussianEnglish","English",26,3,3,"Female","Indo-European","rus ",90,556,0.0468,0.396083,12,22
"Russian","USSR","RussianEnglish","English",37,5,3,"Female","Indo-European","rus ",90,503,0.0468,0.396083,12,22
"Russian","Russia","RussianEnglish","English",44,2,3,"Female","Indo-European","rus ",84,502,0.0468,0.396083,12,22
"Russian","Russia","RussianEnglish","English",34,6,3,"Male","Indo-European","rus ",84,521,0.0468,0.396083,12,22
"Russian","USSR","RussianEnglish","English",43,2,3,"Female","Indo-European","rus ",90,507,0.0468,0.396083,12,22
"Russian","USSR","RussianEnglish","English",33,2,3,"Male","Indo-European","rus ",90,512,0.0468,0.396083,12,22
"Russian","USSR","RussianEnglish","English",28,1,3,"Female","Indo-European","rus ",90,534,0.0468,0.396083,12,22
"Russian","USSR","RussianMonolingual","Monolingual",30,6,3,"Male","Indo-European","rus ",90,494,0.0468,0.396083,12,22
"Russian","USSR","RussianBulgarian","Bulgarian",45,2,4,"Female","Indo-European","rus ",90,494,0.0468,0.396083,12,22
"Russian","Azerbaijan","RussianEnglish","English",31,6,4,"Female","Indo-European","rus ",84,517,0.0468,0.396083,12,22
"Russian","USSR","RussianRussian","Russian",20,6,2,"Female","Indo-European","rus ",90,518,0.0468,0.396083,12,22
"Russian","USSR","RussianRussian","Russian",36,2,4,"Female","Indo-European","rus ",90,539,0.0468,0.396083,12,22
"Russian","USSR","RussianEnglish","English",29,2,3,"Female","Indo-European","rus ",90,548,0.0468,0.396083,12,22
"Russian","Russia","RussianEnglish","English",22,6,1,"Female","Indo-European","rus ",84,496,0.0468,0.396083,12,22
"Russian","USSR","RussianEnglish","English",22,3,2,"Male","Indo-European","rus ",90,570,0.0468,0.396083,12,22
"Russian","USSR","RussianMonolingual","Monolingual",31,3,3,"Male","Indo-European","rus ",90,509,0.0468,0.396083,12,22
"Russian","Azerbaijan","RussianEnglish","English",11,10,2,"Female","Indo-European","rus ",84,545,0.0468,0.396083,12,22
"Russian","Russia","RussianMonolingual","Monolingual",46,2,3,"Female","Indo-European","rus ",84,499,0.0468,0.396083,12,22
"Russian","USSR","RussianEnglish","English",35,2,3,"Female","Indo-European","rus ",90,512,0.0468,0.396083,12,22
"Russian","USSR","RussianMonolingual","Monolingual",33,3,2,"Female","Indo-European","rus ",90,499,0.0468,0.396083,12,22
"Russian","USSR","RussianEnglish","English",22,2,4,"Female","Indo-European","rus ",90,521,0.0468,0.396083,12,22
"Russian","USSR","RussianGerman","German",19,1,3,"Female","Indo-European","rus ",90,539,0.0468,0.396083,12,22
"Russian","USSR","RussianEnglish","English",17,1,3,"Female","Indo-European","rus ",90,520,0.0468,0.396083,12,22
"Russian","USSR","RussianEnglish","English",37,3,4,"Female","Indo-European","rus ",90,524,0.0468,0.396083,12,22
"Russian","Russia","RussianEnglish","English",37,1,4,"Female","Indo-European","rus ",84,539,0.0468,0.396083,12,22
"Russian","USSR","RussianEnglish","English",27,1,3,"Female","Indo-European","rus ",90,510,0.0468,0.396083,12,22
"Russian","USSR","RussianEnglish","English",25,1,2,"Female","Indo-European","rus ",90,553,0.0468,0.396083,12,22
"Russian","Russia","RussianEnglish","English",35,3,4,"Female","Indo-European","rus ",84,537,0.0468,0.396083,12,22
"Russian","USSR","RussianEnglish","English",41,1,2,"Female","Indo-European","rus ",90,487,0.0468,0.396083,12,22
"Russian","USSR","RussianMonolingual","Monolingual",35,10,3,"Female","Indo-European","rus ",90,498,0.0468,0.396083,12,22
"Russian","USSR","RussianMonolingual","Monolingual",26,2,4,"Female","Indo-European","rus ",90,514,0.0468,0.396083,12,22
"Russian","USSR","RussianEnglish","English",24,2,3,"Female","Indo-European","rus ",90,530,0.0468,0.396083,12,22
"Russian","Russia","RussianEnglish","English",27,1,3,"Female","Indo-European","rus ",84,505,0.0468,0.396083,12,22
"Russian","Russia","RussianEnglish","English",21,11,3,"Female","Indo-European","rus ",84,556,0.0468,0.396083,12,22
"Russian","USSR","RussianEnglish","English",28,4,2,"Female","Indo-European","rus ",90,483,0.0468,0.396083,12,22
"Russian","Russia","RussianEnglish","English",23,1,3,"Female","Indo-European","rus ",84,521,0.0468,0.396083,12,22
"Russian","USSR","RussianEnglish","English",25,1,3,"Female","Indo-European","rus ",90,539,0.0468,0.396083,12,22
"Russian","Lebanon","RussianArabic","Arabic",32,2,4,"Male","Indo-European","rus ",83,468,0.0468,0.396083,12,22
"Russian","Russia","RussianEnglish","English",30,3,3,"Female","Indo-European","rus ",84,520,0.0468,0.396083,12,22
"Russian","USSR","RussianEnglish","English",30,1,2,"Female","Indo-European","rus ",90,459,0.0468,0.396083,12,22
"Russian","Russia","RussianEnglish","English",17,4,2,"Female","Indo-European","rus ",84,525,0.0468,0.396083,12,22
"Russian","USSR","RussianMonolingual","Monolingual",29,7,4,"Male","Indo-European","rus ",90,486,0.0468,0.396083,12,22
"Russian","Azerbaijan","RussianTurkish","Turkish",30,9,3,"Female","Indo-European","rus ",84,562,0.0468,0.396083,12,22
"Russian","Kazakhstan","RussianMonolingual","Monolingual",26,2,3,"Female","Indo-European","rus ",95,494,0.0468,0.396083,12,22
"Russian","USSR","RussianSerbian","Serbian",25,3,2,"Female","Indo-European","rus ",90,499,0.0468,0.396083,12,22
"Russian","Ukraine","RussianMonolingual","Monolingual",40,3,3,"Female","Indo-European","rus ",92,519,0.0468,0.396083,12,22
"Russian","USSR","RussianEnglish","English",27,3,4,"Male","Indo-European","rus ",90,505,0.0468,0.396083,12,22
"Russian","Russia","RussianEnglish","English",37,2,3,"Female","Indo-European","rus ",84,530,0.0468,0.396083,12,22
"Russian","USSR","RussianEnglish","English",24,4,3,"Female","Indo-European","rus ",90,488,0.0468,0.396083,12,22
"Russian","USSR","RussianPolish","Polish",35,3,3,"Female","Indo-European","rus ",90,491,0.0468,0.396083,12,22
"Russian","USSR","RussianMonolingual","Monolingual",17,2,2,"Female","Indo-European","rus ",90,525,0.0468,0.396083,12,22
"Russian","Russia","RussianEnglish","English",28,2,3,"Female","Indo-European","rus ",84,526,0.0468,0.396083,12,22
"Russian","USSR","RussianEnglish","English",26,1,1,"Female","Indo-European","rus ",90,553,0.0468,0.396083,12,22
"Russian","USSR","RussianEnglish","English",25,2,3,"Female","Indo-European","rus ",90,555,0.0468,0.396083,12,22
"Russian","Russia","RussianEnglish","English",42,2,4,"Female","Indo-European","rus ",84,516,0.0468,0.396083,12,22
"Russian","Azerbaijan","RussianEnglish","English",21,6,2,"Male","Indo-European","rus ",84,553,0.0468,0.396083,12,22
"Russian","USSR","RussianEnglish","English",28,2,2,"Female","Indo-European","rus ",90,534,0.0468,0.396083,12,22
"Russian","Russia","RussianEnglish","English",23,2,4,"Female","Indo-European","rus ",84,498,0.0468,0.396083,12,22
"Russian","Russia","RussianEnglish","English",30,4,4,"Female","Indo-European","rus ",84,516,0.0468,0.396083,12,22
"Russian","USSR","RussianEnglish","English",13,5,3,"Female","Indo-European","rus ",90,582,0.0468,0.396083,12,22
"Russian","USSR","RussianEnglish","English",21,0,1,"Female","Indo-European","rus ",90,495,0.0468,0.396083,12,22
"Russian","USSR","RussianMonolingual","Monolingual",35,3,4,"Female","Indo-European","rus ",90,489,0.0468,0.396083,12,22
"Russian","Russia","RussianEnglish","English",27,1,3,"Female","Indo-European","rus ",84,488,0.0468,0.396083,12,22
"Russian","USSR","RussianEnglish","English",25,1,4,"Female","Indo-European","rus ",90,531,0.0468,0.396083,12,22
"Russian","USSR","RussianEnglish","English",21,3,3,"Male","Indo-European","rus ",90,509,0.0468,0.396083,12,22
"Russian","USSR","RussianEnglish","English",25,2,3,"Female","Indo-European","rus ",90,507,0.0468,0.396083,12,22
"Russian","USSR","RussianEnglish","English",31,5,3,"Female","Indo-European","rus ",90,463,0.0468,0.396083,12,22
"Russian","USSR","RussianEnglish","English",30,4,3,"Female","Indo-European","rus ",90,527,0.0468,0.396083,12,22
"Russian","Russia","RussianGerman","German",29,2,4,"Female","Indo-European","rus ",84,521,0.0468,0.396083,12,22
"Russian","USSR","RussianMonolingual","Monolingual",44,2,3,"Female","Indo-European","rus ",90,538,0.0468,0.396083,12,22
"Russian","USSR","RussianMonolingual","Monolingual",24,5,3,"Female","Indo-European","rus ",90,474,0.0468,0.396083,12,22
"Russian","USSR","RussianSwedish","Swedish",22,2,2,"Male","Indo-European","rus ",90,482,0.0468,0.396083,12,22
"Russian","USSR","RussianEnglish","English",19,3,2,"Female","Indo-European","rus ",90,561,0.0468,0.396083,12,22
"Russian","USSR","RussianEnglish","English",22,2,3,"Female","Indo-European","rus ",90,527,0.0468,0.396083,12,22
"Russian","Russia","RussianEnglish","English",25,2,4,"Female","Indo-European","rus ",84,562,0.0468,0.396083,12,22
"Russian","USSR","RussianUkranian","Ukranian",42,3,2,"Female","Indo-European","rus ",90,490,0.0468,0.396083,12,22
"Russian","USSR","RussianTurkish","Turkish",23,2,2,"Male","Indo-European","rus ",90,521,0.0468,0.396083,12,22
"Russian","USSR","RussianMonolingual","Monolingual",23,2,2,"Female","Indo-European","rus ",90,495,0.0468,0.396083,12,22
"Russian","USSR","RussianEnglish","English",30,4,3,"Male","Indo-European","rus ",90,492,0.0468,0.396083,12,22
"Russian","Russia","RussianEnglish","English",33,6,3,"Female","Indo-European","rus ",84,552,0.0468,0.396083,12,22
"Russian","USSR","RussianEnglish","English",25,4,2,"Female","Indo-European","rus ",90,591,0.0468,0.396083,12,22
"Russian","Russia","RussianEnglish","English",33,2,4,"Female","Indo-European","rus ",84,520,0.0468,0.396083,12,22
"Russian","Russia","RussianArabic","Arabic",23,2,4,"Female","Indo-European","rus ",84,528,0.0468,0.396083,12,22
"Russian","USSR","RussianGeorgian","Georgian",23,3,3,"Female","Indo-European","rus ",90,523,0.0468,0.396083,12,22
"Russian","USSR","RussianMonolingual","Monolingual",33,6,3,"Female","Indo-European","rus ",90,527,0.0468,0.396083,12,22
"Russian","USSR","RussianEnglish","English",24,3,4,"Male","Indo-European","rus ",90,551,0.0468,0.396083,12,22
"Russian","USSR","RussianArmenian","Armenian",24,4,3,"Female","Indo-European","rus ",90,549,0.0468,0.396083,12,22
"Russian","USSR","RussianEnglish","English",23,1,3,"Female","Indo-European","rus ",90,512,0.0468,0.396083,12,22
"Russian","USSR","RussianGerman","German",37,2,4,"Female","Indo-European","rus ",90,502,0.0468,0.396083,12,22
"Russian","Russia","RussianMonolingual","Monolingual",20,2,3,"Male","Indo-European","rus ",84,493,0.0468,0.396083,12,22
"Russian","USSR","RussianEnglish","English",46,2,3,"Female","Indo-European","rus ",90,526,0.0468,0.396083,12,22
"Russian","Russia","RussianEnglish","English",38,2,4,"Female","Indo-European","rus ",84,482,0.0468,0.396083,12,22
"Russian","USSR","RussianMonolingual","Monolingual",44,2,4,"Female","Indo-European","rus ",90,473,0.0468,0.396083,12,22
"Russian","USSR","RussianEnglish","English",24,1,1,"Female","Indo-European","rus ",90,477,0.0468,0.396083,12,22
"Russian","Russia","RussianEnglish","English",28,2,4,"Female","Indo-European","rus ",84,544,0.0468,0.396083,12,22
"Russian","Russia","RussianMonolingual","Monolingual",46,11,4,"Female","Indo-European","rus ",84,497,0.0468,0.396083,12,22
"Russian","USSR","RussianMonolingual","Monolingual",20,4,2,"Female","Indo-European","rus ",90,511,0.0468,0.396083,12,22
"Russian","USSR","RussianEnglish","English",39,3,4,"Female","Indo-European","rus ",90,496,0.0468,0.396083,12,22
"Russian","USSR","RussianEnglish","English",22,2,3,"Female","Indo-European","rus ",90,549,0.0468,0.396083,12,22
"Russian","USSR","RussianMonolingual","Monolingual",26,7,3,"Female","Indo-European","rus ",90,506,0.0468,0.396083,12,22
"Russian","USSR","RussianUkranian","Ukranian",41,2,4,"Female","Indo-European","rus ",90,544,0.0468,0.396083,12,22
"Russian","USSR","RussianRomansch","Romansch",32,4,4,"Female","Indo-European","rus ",90,493,0.0468,0.396083,12,22
"Russian","USSR","RussianEnglish","English",28,0,1,"Male","Indo-European","rus ",90,490,0.0468,0.396083,12,22
"Russian","USSR","RussianGerman","German",30,3,3,"Male","Indo-European","rus ",90,485,0.0468,0.396083,12,22
"Russian","USSR","RussianEnglish","English",42,2,4,"Female","Indo-European","rus ",90,502,0.0468,0.396083,12,22
"Russian","USSR","RussianUkranian","Ukranian",27,8,4,"Male","Indo-European","rus ",90,612,0.0468,0.396083,12,22
"Russian","USSR","RussianEnglish","English",24,2,3,"Male","Indo-European","rus ",90,553,0.0468,0.396083,12,22
"Russian","USSR","RussianEnglish","English",26,1,4,"Female","Indo-European","rus ",90,533,0.0468,0.396083,12,22
"Russian","Russia","RussianEnglish","English",37,4,4,"Female","Indo-European","rus ",84,489,0.0468,0.396083,12,22
"Russian","USSR","RussianEnglish","English",29,6,3,"Female","Indo-European","rus ",90,489,0.0468,0.396083,12,22
"Russian","USSR","RussianEnglish","English",28,2,4,"Female","Indo-European","rus ",90,510,0.0468,0.396083,12,22
"Russian","USSR","RussianEnglish","English",25,1,3,"Female","Indo-European","rus ",90,541,0.0468,0.396083,12,22
"Russian","USSR","RussianEnglish","English",29,3,3,"Female","Indo-European","rus ",90,536,0.0468,0.396083,12,22
"Russian","USSR","RussianMonolingual","Monolingual",24,5,3,"Female","Indo-European","rus ",90,494,0.0468,0.396083,12,22
"Russian","USSR","RussianEnglish","English",27,3,3,"Female","Indo-European","rus ",90,548,0.0468,0.396083,12,22
"Russian","USSR","RussianMonolingual","Monolingual",29,6,4,"Female","Indo-European","rus ",90,523,0.0468,0.396083,12,22
"Russian","USSR","RussianEnglish","English",28,2,4,"Female","Indo-European","rus ",90,507,0.0468,0.396083,12,22
"Russian","USSR","RussianMonolingual","Monolingual",25,2,3,"Female","Indo-European","rus ",90,520,0.0468,0.396083,12,22
"Russian","USSR","RussianGerman","German",45,3,1,"Female","Indo-European","rus ",90,491,0.0468,0.396083,12,22
"Russian","USSR","RussianGerman","German",24,3,2,"Female","Indo-European","rus ",90,543,0.0468,0.396083,12,22
"Russian","Uzbekistan","RussianEnglish","English",14,5,3,"Female","Indo-European","rus ",100,522,0.0468,0.396083,12,22
"Russian","USSR","RussianEnglish","English",29,2,3,"Female","Indo-European","rus ",90,520,0.0468,0.396083,12,22
"Russian","USSR","RussianEnglish","English",26,2,4,"Female","Indo-European","rus ",90,508,0.0468,0.396083,12,22
"Russian","USSR","RussianMonolingual","Monolingual",27,2,2,"Female","Indo-European","rus ",90,490,0.0468,0.396083,12,22
"Russian","Russia","RussianEnglish","English",25,1,3,"Female","Indo-European","rus ",84,524,0.0468,0.396083,12,22
"Russian","USSR","RussianEnglish","English",24,3,3,"Female","Indo-European","rus ",90,506,0.0468,0.396083,12,22
"Russian","USSR","RussianMonolingual","Monolingual",24,4,3,"Female","Indo-European","rus ",90,433,0.0468,0.396083,12,22
"Russian","Kazakhstan","RussianGerman","German",46,3,4,"Female","Indo-European","rus ",95,486,0.0468,0.396083,12,22
"Russian","Ukraine","RussianUkranian","Ukranian",36,5,3,"Female","Indo-European","rus ",92,512,0.0468,0.396083,12,22
"Russian","Russia","RussianMonolingual","Monolingual",31,2,4,"Female","Indo-European","rus ",84,485,0.0468,0.396083,12,22
"Russian","Russia","RussianEnglish","English",26,7,4,"Male","Indo-European","rus ",84,528,0.0468,0.396083,12,22
"Russian","USSR","RussianMonolingual","Monolingual",14,3,1,"Female","Indo-European","rus ",90,505,0.0468,0.396083,12,22
"Russian","USSR","RussianMonolingual","Monolingual",40,4,3,"Female","Indo-European","rus ",90,452,0.0468,0.396083,12,22
"Russian","Kazakhstan","RussianEnglish","English",23,5,4,"Female","Indo-European","rus ",95,530,0.0468,0.396083,12,22
"Russian","USSR","RussianEnglish","English",27,3,4,"Female","Indo-European","rus ",90,595,0.0468,0.396083,12,22
"Russian","Kazakhstan","RussianMonolingual","Monolingual",35,9,4,"Female","Indo-European","rus ",95,523,0.0468,0.396083,12,22
"Russian","USSR","RussianMonolingual","Monolingual",29,5,4,"Female","Indo-European","rus ",90,477,0.0468,0.396083,12,22
"Russian","USSR","RussianCzech","Czech",27,1,3,"Female","Indo-European","rus ",90,555,0.0468,0.396083,12,22
